AGE,TOT_LOAN,TOT_LOAN_CRD,LOAN_BNK,LOAN_CPT,CRDT_CNT,GUARN_CNT,INCOME,LOAN_CRD_CNT,LATE_RATE,LATE_RATE_1Y,INS_MON_MAX,CANCEL_CNT_1Y,CALL_TIME,TEL_COST_MON,MOBILE_PRICE,SUSP_DAY,LATE_TEL,COMB_COMM,SEX,PAY_METHOD,JOB,TARGET
50,66,0,66,0,6,0,6100,0,3,0,100,0,0.66,60,200,0,0,1,F,C,B,0
55,18,18,18,0,4,0,0,0,8,40,340,0,1.35,80,0,3,90,0,F,A,B,0
35,39,0,39,0,2,0,4400,0,2,0,40,0,0,100,900,0,0,0,M,B,B,0
30,3,3,3,0,1,0,3100,0,0,0,100,0,0.94,200,800,0,0,1,M,C,B,0
45,318,18,297,0,1,0,5000,0,14,30,230,0,0.24,50,800,0,0,0,M,B,C,0
50,399,399,399,0,3,0,4400,0,10,0,110,0,0.58,50,1000,0,0,1,F,B,D,0
50,33,0,33,0,5,0,0,0,0,0,300,0,0.55,50,300,0,0,1,F,B,B,0
50,21,0,21,0,3,0,0,0,4,0,0,0,0.67,50,0,0,0,0,F,C,B,0
45,6,3,3,0,6,0,4900,0,0,0,300,0,1.76,70,0,0,0,1,F,B,A,0
35,24,0,24,0,4,0,4000,0,1,10,590,0,0.77,50,1000,0,0,0,F,B,D,0
40,198,0,198,0,2,0,0,0,0,0,30,0,2.24,40,900,0,0,0,M,B,B,0
40,12,12,0,12,2,0,0,0,9,60,1490,0,1.32,100,800,0,90,0,F,C,B,0
40,9,9,9,0,1,0,0,0,0,0,0,0,0,100,300,0,0,1,M,C,B,0
55,39,39,39,0,3,0,5200,0,0,0,30,0,0,40,0,0,0,0,M,C,B,0
35,75,3,63,6,4,0,0,0,5,0,40,0,2.68,140,600,0,0,0,F,B,D,0
40,219,27,219,0,1,0,0,0,0,0,0,0,0.49,80,800,0,0,0,F,B,B,0
50,9,9,9,0,2,0,5000,0,0,0,60,0,1.21,40,900,0,0,1,F,C,C,0
55,108,9,0,0,2,0,4800,0,0,0,230,0,0.85,50,300,0,0,1,M,B,C,0
45,153,0,153,0,3,0,4900,0,14,30,230,0,0,10,0,0,0,0,F,C,C,0
60,189,0,189,0,2,1,0,0,0,0,110,0,1.75,70,800,0,0,1,M,C,B,0
40,177,0,159,18,4,0,4000,0,11,0,110,0,0.65,140,900,0,0,1,M,B,C,0
45,0,0,0,0,3,0,5000,0,0,0,300,0,1.6,160,1000,0,0,1,F,C,C,0
35,63,0,63,0,4,0,3700,0,0,0,150,0,1.85,20,400,0,0,0,F,C,C,0
60,99,99,99,0,4,0,0,0,1,0,120,0,0.24,20,0,0,0,1,M,C,A,0
60,15,6,15,0,7,0,0,0,0,0,490,0,1.77,80,900,2,0,0,F,B,C,0
35,524,129,402,6,3,0,4100,0,3,0,790,0,1.46,70,600,5,0,1,M,B,A,0
35,0,0,0,0,2,0,4500,0,0,0,100,0,0.87,80,900,67,0,0,F,B,B,0
45,186,0,186,0,5,0,4300,0,12,20,190,0,0,20,0,85,0,0,M,B,A,0
45,72,0,72,0,1,0,0,0,1,10,390,0,1.1,80,800,0,0,0,F,C,B,0
40,51,51,0,33,4,0,10000,0,14,40,340,0,0,20,0,0,0,0,M,C,B,0
60,129,0,129,0,2,0,6100,0,0,0,2490,0,1.65,40,400,187,0,0,M,C,B,0
50,126,123,0,3,1,0,6100,0,0,0,590,0,0,40,0,0,0,0,F,C,B,0
35,120,0,111,0,3,0,3700,2,58,10,260,0,0.6,60,400,0,0,0,M,C,C,0
50,57,0,57,0,5,0,3800,0,1,0,130,0,1.38,60,0,0,0,0,F,B,A,0
35,288,81,57,81,5,1,4300,0,0,0,60,0,0.64,80,300,0,0,0,F,C,C,0
50,6,0,0,6,4,0,7000,0,3,0,0,0,0.59,50,300,0,0,1,F,C,B,0
50,15,3,3,9,4,0,0,0,6,0,110,0,0,80,900,0,0,1,M,C,B,0
40,3,3,0,0,0,0,0,0,4,0,70,0,0.54,40,0,0,0,0,F,C,B,0
60,18,0,0,18,4,1,0,0,1,0,90,0,1.84,70,500,0,0,1,F,C,C,0
55,81,81,81,0,4,0,4300,6,0,0,590,0,0,60,800,0,0,0,F,C,C,0
35,9,9,0,9,2,0,3100,0,4,10,160,0,0.74,120,900,0,240,0,F,A,C,0
50,18,18,18,0,2,0,6800,0,17,30,990,0,1.14,60,0,0,0,1,M,C,B,0
60,754,0,0,0,1,0,5400,0,24,10,990,0,0.46,60,300,1,0,0,M,C,A,0
40,108,9,0,0,5,0,4100,0,0,0,130,0,2.02,80,900,0,0,1,M,B,B,0
55,84,84,84,0,2,0,0,0,10,10,490,0,0,20,300,0,0,0,M,C,B,0
40,237,0,237,0,2,0,3700,0,10,10,110,0,0.4,40,1000,0,0,0,F,C,D,0
55,21,6,3,15,5,0,0,0,0,0,230,0,2.17,40,0,0,0,0,F,C,D,0
35,12,12,0,12,0,0,0,0,0,0,50,0,0,60,300,0,70,0,M,A,B,0
30,9,9,9,0,3,0,0,0,19,10,390,0,0,40,0,12,0,0,F,C,B,0
35,18,9,0,6,4,0,0,0,27,20,80,0,2.6,80,900,0,0,0,M,B,D,0
55,42,9,9,33,4,0,4700,0,1,10,390,0,0,10,0,0,0,0,F,C,C,0
35,99,0,99,0,2,0,3700,0,3,10,590,0,0,10,0,0,0,0,F,C,C,0
35,9,6,0,0,2,0,0,0,0,0,1490,0,2.93,100,900,0,0,0,M,C,B,0
35,9,9,0,0,1,0,3400,0,2,20,150,0,1.19,50,0,0,0,0,M,C,C,0
40,45,30,30,12,4,0,3800,0,2,0,40,0,0.82,80,900,0,0,0,F,B,C,0
55,6,0,0,6,2,0,4300,0,10,10,50,0,1.69,50,300,0,0,0,F,C,C,0
35,129,129,129,0,4,0,4100,0,0,0,120,0,0,80,700,0,0,0,M,C,A,0
35,12,12,12,0,4,0,4600,0,4,10,790,0,6.86,60,0,0,0,0,F,B,B,0
55,33,33,33,0,8,0,0,0,28,40,50,0,0.89,40,1000,14,0,0,M,B,B,0
45,18,18,18,0,1,0,0,2,3,0,60,0,0.61,30,900,265,0,0,F,C,B,0
60,93,0,93,0,1,0,0,0,26,40,2990,2,1.94,60,500,0,0,0,F,C,C,0
45,147,0,147,0,3,0,5400,0,31,0,0,0,0.65,40,500,0,0,0,F,C,C,0
45,30,21,0,24,2,0,4100,0,5,0,260,0,1.12,140,900,0,0,0,M,C,B,0
25,36,36,0,0,1,0,0,0,0,0,0,0,1.25,140,900,0,0,1,F,B,B,0
55,0,0,0,0,2,0,3500,0,1,0,0,0,1.19,60,800,0,0,1,F,C,B,0
55,994,0,944,0,6,0,5600,0,0,0,0,0,1.95,100,900,0,0,1,F,C,A,0
45,198,0,0,0,4,0,0,0,2,0,230,0,1.12,80,900,0,0,0,F,C,B,0
50,6,6,3,0,1,0,3400,0,1,0,200,0,1.27,60,900,0,0,1,M,A,C,0
55,99,99,18,0,4,0,10000,0,4,10,6990,0,7.15,30,0,0,0,1,M,B,A,0
55,27,0,27,0,2,0,4200,0,21,0,190,0,7.12,40,0,0,0,1,F,C,D,0
60,150,54,93,0,4,0,0,0,0,0,70,0,0,20,500,0,50,0,F,C,C,0
30,24,24,24,0,0,0,3800,0,0,0,150,0,0.76,80,0,0,80,1,M,A,B,0
50,12,12,12,0,3,0,0,1,10,0,490,0,1.1,40,0,0,0,0,M,C,B,0
60,87,0,87,0,1,0,3200,0,0,0,50,0,0,70,0,0,0,0,F,C,B,0
50,15,15,0,0,1,1,0,0,0,0,0,0,0.54,60,700,0,0,0,F,C,B,0
40,3,3,3,0,0,0,4700,0,2,0,60,0,0.96,40,500,0,0,1,M,C,A,0
35,18,18,18,0,3,0,3300,0,7,20,190,0,0.72,100,800,0,0,1,F,C,D,0
30,24,24,24,0,0,0,4400,0,20,10,490,0,0,80,0,1,0,0,F,C,C,0
40,9,9,9,0,3,1,4400,0,0,0,110,0,2.27,50,500,0,0,0,F,C,C,0
50,30,30,30,0,4,0,0,0,36,60,490,1,1.22,100,900,0,0,0,M,B,D,0
55,24,24,24,0,4,1,3400,0,9,10,590,1,0,10,0,0,0,0,F,C,C,0
45,3,3,0,0,4,0,5200,0,25,30,590,0,2.62,40,0,0,0,1,F,B,C,0
25,12,12,0,12,0,0,0,0,0,0,590,0,8.02,100,300,33,0,1,F,C,D,0
30,0,0,0,0,0,0,0,0,3,10,340,0,0,100,0,0,0,0,F,A,B,0
50,9,9,9,0,2,0,5600,1,4,10,390,0,0.57,40,900,0,0,1,F,B,C,0
40,111,0,111,0,3,0,4500,1,3,0,260,0,0.28,100,900,0,0,0,F,C,A,0
35,102,102,27,0,5,0,4100,0,10,20,200,0,1.54,50,0,0,0,0,F,B,C,0
60,18,18,0,0,2,0,0,1,8,30,2490,0,0.09,20,400,0,0,0,M,B,C,0
55,99,21,99,0,4,0,0,0,0,0,0,0,1.51,80,300,0,0,1,M,B,B,0
50,207,9,207,0,4,1,4200,0,0,0,190,0,2.06,70,800,0,0,1,F,B,C,0
45,9,9,0,0,2,0,0,0,7,0,0,0,2.25,30,0,0,0,1,M,C,B,0
55,3,0,0,3,4,0,6300,0,0,0,80,0,0.73,80,900,0,0,0,M,B,B,0
40,12,12,12,0,2,0,6300,0,5,10,390,1,3.42,120,0,0,0,0,F,C,C,0
50,60,0,30,0,3,0,3800,1,5,0,340,0,1.25,60,300,0,0,0,M,C,C,0
35,0,0,0,0,3,0,3000,0,17,30,120,0,0.51,80,800,0,0,1,F,B,C,0
60,3,3,3,0,2,0,3500,0,5,0,340,0,1,40,900,0,0,0,F,C,C,0
45,162,162,162,0,3,0,0,0,0,0,340,0,0.88,40,900,0,0,1,F,B,B,0
30,3,0,3,0,2,0,3300,0,11,40,230,1,2.1,120,500,0,0,1,M,B,B,0
45,33,30,18,15,2,0,4700,0,16,0,990,0,0.64,60,900,0,0,1,M,C,C,0
45,120,120,120,0,2,0,5000,0,2,0,140,0,1.94,80,800,0,0,0,F,C,C,0
40,279,279,279,0,2,0,0,0,1,10,590,0,0,10,0,0,0,1,M,C,B,0
55,63,0,63,0,5,0,4100,0,9,40,390,0,0.72,40,0,0,0,1,F,C,C,0
40,21,6,0,12,2,0,3000,0,19,30,120,0,0.78,50,600,0,0,1,F,B,D,0
30,126,0,126,0,2,0,4000,0,0,0,160,0,0.79,60,0,0,0,0,F,B,C,0
45,78,0,0,0,6,0,0,0,0,0,150,0,0.91,60,0,0,0,1,F,B,B,0
30,9,9,0,9,2,0,3300,0,0,0,340,0,2.51,100,0,0,0,1,F,C,A,0
45,60,48,0,15,2,0,10000,0,0,0,0,0,1.85,30,0,19,0,1,F,C,B,0
35,15,15,15,0,5,0,0,0,0,0,60,0,2.7,50,1000,0,60,0,F,A,B,0
55,9,9,9,0,4,0,0,0,8,0,100,0,1.54,40,900,0,0,1,M,C,B,0
35,96,15,0,0,1,0,3900,0,71,0,390,0,2.09,100,900,0,200,0,F,A,B,0
30,99,99,99,0,2,0,3200,0,0,0,100,0,1.88,80,0,0,0,0,M,B,C,0
50,15,0,15,0,0,0,0,0,11,0,70,0,2.42,180,0,0,150,0,F,D,B,0
55,6,0,0,6,4,0,4800,0,3,0,0,0,1.67,100,900,0,0,0,F,C,C,0
40,21,21,21,0,2,0,4200,0,0,0,30,0,1.26,50,0,0,0,1,M,C,B,0
45,21,0,21,0,4,0,4400,0,14,20,100,0,2.28,70,0,0,0,0,M,C,B,0
45,42,42,42,0,2,0,5000,0,9,0,150,0,0.5,70,900,0,0,0,M,B,C,0
45,228,0,228,0,2,0,5400,0,18,90,100,1,0.7,50,0,3,0,1,M,B,C,0
50,33,0,0,30,5,0,3500,0,14,0,1490,0,1.12,100,0,0,0,1,F,C,C,0
45,276,189,84,0,8,0,5600,0,18,10,390,0,2.33,50,700,0,0,0,M,B,C,0
30,27,24,0,27,2,0,0,0,17,30,790,2,0,80,800,0,0,0,F,C,D,0
45,117,117,18,0,5,0,5400,0,1,0,490,0,1.58,50,300,0,0,1,F,B,B,0
55,9,9,9,0,4,0,2900,0,0,0,200,0,2.35,100,800,0,0,0,F,C,C,0
30,18,12,0,6,3,0,4200,0,0,0,80,0,1.4,120,800,0,0,0,M,B,C,0
45,12,12,12,0,2,0,0,0,5,0,50,0,0,50,300,0,0,0,M,C,B,0
50,6,6,0,3,1,0,0,0,0,0,0,0,0,50,500,0,0,0,M,C,D,0
40,387,387,387,0,8,5,4100,0,18,0,200,0,1.52,240,700,0,0,0,M,B,B,0
45,9,9,9,0,5,0,6200,0,2,0,300,0,3.66,40,900,0,0,1,F,B,C,0
60,501,501,0,0,8,0,3300,0,28,30,340,0,3.1,80,1000,0,0,0,F,B,C,0
25,6,6,6,0,0,0,3000,0,0,0,90,0,0,50,700,0,0,0,F,C,A,0
60,18,0,18,0,3,0,0,0,3,0,230,0,8.1,40,900,0,0,0,F,C,B,0
35,12,6,6,3,6,0,3500,0,26,60,230,0,3.56,100,900,0,0,1,M,B,D,0
55,144,18,144,0,4,0,4600,0,0,0,160,0,0.97,80,800,0,0,0,F,C,B,0
25,24,24,24,0,1,0,4200,0,3,0,390,0,4.63,100,900,0,0,1,F,C,A,0
65,15,15,0,0,1,0,0,0,27,0,80,0,0,40,300,0,0,0,M,B,A,0
35,24,9,15,9,3,0,0,0,0,0,80,0,0.6,140,0,0,0,0,F,C,D,0
25,3,3,0,0,0,0,3100,0,0,0,100,0,0.59,120,800,8,0,0,F,D,C,0
35,0,0,0,0,1,0,5900,0,0,0,1190,0,1.39,180,1000,1,0,0,M,B,C,0
40,156,0,156,0,0,0,0,0,4,0,120,0,2.74,60,1000,0,0,0,F,C,B,0
45,57,0,57,0,2,0,4100,0,2,0,40,0,3.47,70,200,0,0,1,F,C,C,0
55,123,9,111,0,1,0,2800,0,0,0,100,0,0.38,70,800,0,0,1,M,C,A,0
40,12,12,0,12,9,0,0,0,0,0,110,0,2.06,40,700,0,0,0,F,C,B,0
45,78,18,78,0,4,0,0,0,4,0,590,0,3.83,50,600,0,0,0,F,C,B,0
35,15,15,15,0,3,0,4000,0,4,10,490,1,0.58,120,900,0,0,1,M,B,C,0
55,165,165,117,0,5,0,4300,0,8,20,30,0,0,20,0,14,0,0,M,C,A,0
55,102,6,102,0,4,0,4200,1,0,0,0,0,1.24,60,800,0,0,0,F,C,D,0
35,9,6,0,0,3,0,0,0,4,20,390,0,1.03,100,1000,0,0,0,F,C,B,0
40,0,0,0,0,7,0,4400,0,1,0,50,0,0,60,0,94,0,1,M,B,C,0
60,0,0,0,0,0,0,0,0,1,0,0,0,0.92,30,300,0,0,0,M,C,C,0
60,12,12,0,0,1,0,0,0,7,10,40,0,2.48,50,800,0,0,0,F,B,B,0
40,75,75,75,0,3,0,0,0,6,0,80,0,0.76,80,500,0,0,0,F,C,B,0
60,9,9,9,0,6,0,0,0,0,0,80,0,0.67,70,900,0,0,1,F,C,B,0
35,48,48,48,0,5,0,0,0,4,0,60,0,0,60,1000,0,0,1,M,B,D,0
50,90,0,90,0,2,0,0,0,0,0,230,0,1.47,40,700,0,0,1,F,B,B,0
65,24,0,24,0,2,0,0,1,9,20,160,0,1.99,40,900,0,0,1,F,C,B,0
60,15,9,0,3,3,0,2400,1,4,0,340,0,3.5,80,300,0,0,1,M,C,A,0
45,39,33,33,6,4,0,4500,0,0,0,300,0,0.28,40,700,1,0,1,M,B,C,0
45,24,0,24,0,1,0,4600,0,0,0,100,0,3.08,70,0,0,0,0,F,C,B,0
60,24,0,0,3,3,0,0,0,0,0,590,0,1.05,120,700,31,0,0,F,B,B,0
45,132,12,99,21,10,0,0,1,58,90,230,0,2.06,80,900,0,0,0,F,B,B,0
50,396,102,303,24,5,1,7000,0,0,0,100,0,0.94,100,1100,0,100,1,M,C,B,0
50,33,18,33,0,4,0,4400,0,2,0,110,0,1.17,40,0,0,0,0,M,C,C,0
45,27,18,0,12,2,0,6300,0,1,0,110,0,0.76,220,0,2,0,0,M,C,B,0
35,123,0,0,0,4,0,0,0,37,20,6990,0,1,100,800,0,0,0,F,B,B,0
45,156,12,156,0,3,0,0,0,1,0,110,0,0.51,30,0,0,0,0,F,C,B,0
60,120,18,93,6,5,0,0,0,0,0,200,0,0,60,900,0,0,0,F,C,B,0
55,153,153,15,0,6,0,3800,0,11,0,190,0,2.36,40,500,0,0,1,F,B,C,0
40,162,0,162,0,6,0,4800,0,0,0,190,0,0.66,120,1000,2,0,1,M,B,B,0
50,126,9,108,6,3,0,5800,0,4,0,40,0,2.54,60,0,0,0,0,F,B,B,0
50,114,114,0,0,2,0,0,1,21,10,490,0,0.89,50,700,0,0,1,F,C,B,0
30,18,18,0,0,4,0,0,0,0,0,30,0,0,80,900,0,0,0,M,C,B,0
45,0,0,0,0,1,0,2900,0,26,10,100,0,9.9,20,0,0,0,1,F,C,C,0
55,171,0,0,9,1,0,0,0,11,0,30,0,0.45,70,600,0,0,1,M,B,B,0
45,78,48,48,0,2,0,5800,0,7,0,90,0,1.06,300,700,0,0,1,F,B,C,0
35,144,144,144,0,3,0,3600,0,12,10,70,0,1.13,120,800,0,0,1,F,B,B,0
40,57,57,57,0,2,0,4900,0,18,10,1490,0,1.06,50,0,0,0,1,M,B,C,0
45,99,99,0,0,4,0,0,0,3,0,190,0,8.56,60,0,0,0,0,M,C,B,0
45,342,24,333,9,1,0,5600,0,8,0,160,0,0.16,50,0,0,0,1,M,C,D,0
40,198,0,165,30,7,5,6800,0,1,0,30,0,0,20,0,20,0,0,M,B,A,0
35,66,0,66,0,4,0,3400,0,9,20,150,0,0,0,0,0,0,0,M,C,B,0
35,150,0,138,9,2,0,3700,0,27,20,160,0,1.3,160,800,0,0,0,F,C,C,0
45,87,0,84,0,5,0,0,0,0,0,0,0,3.02,70,400,0,0,0,F,C,B,0
35,18,18,9,9,4,0,0,0,1,0,590,0,1.33,80,400,0,0,1,M,C,D,0
50,102,0,102,0,3,0,0,0,3,0,490,0,0.75,50,900,2,0,1,M,C,C,0
60,168,168,168,0,3,0,0,0,2,0,490,0,1.26,40,400,0,0,1,F,B,C,0
40,9,9,9,0,2,0,5400,0,7,10,1990,0,1.14,30,1000,0,0,1,M,B,C,0
40,21,21,9,9,0,0,6600,1,0,0,230,0,0.29,50,500,0,0,1,M,B,B,0
45,524,9,0,9,4,5,0,0,17,10,200,0,0.85,480,900,0,0,1,M,C,B,0
60,21,6,0,9,2,0,0,0,55,0,40,0,5.13,30,0,0,0,1,M,C,B,0
50,18,18,18,0,4,0,7900,0,1,10,340,0,16.7,40,300,0,0,0,F,B,B,0
40,6,3,3,3,2,0,3700,1,6,20,990,0,1.03,140,1000,0,0,1,F,C,C,0
45,944,724,219,9,3,0,3800,0,39,20,390,0,0,60,0,0,0,0,F,C,C,0
40,135,12,12,0,4,0,0,0,2,0,30,0,1.42,80,900,0,0,1,M,B,B,0
50,66,0,66,0,2,0,0,0,0,0,490,0,0,50,900,0,0,1,F,B,B,0
35,156,3,156,0,3,0,0,0,0,0,70,0,1.89,70,800,1,0,1,M,B,D,0
50,24,24,0,0,4,0,5600,0,11,0,230,0,2.8,100,900,0,0,1,M,B,C,0
40,66,0,66,0,8,0,0,0,0,0,30,0,1.19,220,0,0,0,1,F,B,B,0
60,54,0,54,0,7,0,0,0,5,20,200,0,0,20,0,94,0,0,M,C,C,0
35,15,15,0,0,3,0,4200,0,0,0,260,0,0.84,70,1000,0,0,1,F,B,B,0
55,0,0,0,0,3,0,5500,0,27,30,790,0,0.74,10,900,0,0,0,M,C,C,0
40,42,27,42,0,3,0,0,2,1,0,260,0,1.35,60,0,0,0,1,F,C,B,0
40,6,0,0,0,5,0,0,0,6,0,110,0,2.35,100,900,0,0,0,F,C,B,0
55,78,27,78,0,4,0,5500,0,0,0,130,0,1.53,100,800,0,0,1,M,C,B,0
55,0,0,0,0,1,0,4400,0,7,0,230,0,0.65,80,0,0,0,0,F,B,C,0
60,54,0,54,0,6,0,0,0,28,0,0,0,1.17,50,500,0,0,0,F,B,B,0
50,18,18,18,0,5,0,8400,0,3,0,990,0,0,20,0,0,0,0,F,C,B,0
60,93,30,60,15,7,0,0,0,19,0,80,0,0.85,40,0,0,0,0,M,B,B,0
40,63,51,9,0,7,0,0,0,21,0,390,0,0.8,120,900,0,0,0,M,B,B,0
65,3,3,0,0,4,0,0,0,7,0,110,0,4.12,30,0,0,0,1,M,C,B,0
40,144,0,144,0,1,0,0,0,0,0,230,0,0.48,70,900,0,0,1,F,C,B,0
60,844,0,844,0,6,0,5500,0,17,20,790,0,3.88,50,1000,0,0,1,F,C,C,0
50,3,0,0,3,3,0,0,0,1,0,0,0,0.74,30,800,0,0,1,F,B,B,0
40,72,0,72,0,2,0,3100,0,4,0,120,0,2.36,80,800,0,0,0,M,B,B,0
35,48,18,48,0,2,0,4600,0,1,0,260,0,2.26,50,1000,0,0,0,F,B,B,0
50,198,0,198,0,2,0,4100,0,0,0,790,0,0.8,60,900,0,0,1,F,C,B,0
60,72,0,72,0,2,0,4500,0,4,20,10000,0,10.7,40,0,0,0,0,F,C,C,0
45,156,36,150,0,5,0,6200,0,0,0,490,0,0,20,0,0,0,0,F,B,C,0
60,15,15,3,0,4,0,3600,1,24,0,110,0,4.65,80,0,0,120,0,F,D,C,0
45,348,48,348,0,8,0,4600,0,1,0,190,0,0.83,50,0,0,0,1,M,B,D,0
40,12,12,0,12,1,0,0,0,20,0,340,0,0.63,80,1000,0,0,1,M,B,B,0
45,81,0,81,0,3,0,4900,0,0,0,140,0,1.28,80,800,0,0,0,M,C,A,0
55,126,69,126,0,6,0,0,5,1,0,50,0,0,80,1000,0,0,0,M,B,B,0
50,24,24,24,0,4,0,3900,0,5,0,70,0,1.71,60,800,0,0,1,M,D,C,0
50,3,3,0,3,1,0,3100,0,5,0,190,0,0.37,40,0,0,0,0,F,C,C,0
45,9,9,9,0,3,0,4600,0,2,0,260,0,0.6,60,900,0,0,1,F,C,C,0
30,15,15,3,0,3,0,3800,0,18,30,490,0,0.31,100,900,0,110,0,F,D,C,0
35,12,0,0,12,2,0,3800,0,13,0,230,0,3.83,140,900,0,120,0,M,A,A,0
45,57,0,57,0,4,0,0,0,17,0,40,0,4.22,40,900,0,0,1,F,C,B,0
35,57,9,39,9,6,0,6800,0,2,10,390,0,1.74,100,0,0,0,0,M,C,C,0
35,18,18,18,0,4,0,4200,0,53,20,260,1,5.95,40,900,0,0,1,F,D,C,0
40,48,48,18,0,5,0,0,0,3,10,990,0,0.32,80,600,0,0,1,F,C,C,0
60,237,87,72,0,2,0,0,0,0,0,50,0,2.4,420,1000,0,0,0,M,D,B,0
50,66,0,66,0,3,0,4900,2,3,0,90,0,0.64,60,900,3,0,0,M,D,D,0
60,186,36,156,3,3,0,0,0,3,0,100,0,1.33,60,0,0,0,0,F,C,C,0
30,3,3,3,0,0,0,4300,0,34,40,790,0,21.8,50,0,0,0,0,F,B,B,0
35,9,9,9,0,2,0,5500,0,22,10,790,0,1.11,80,800,0,0,0,M,C,D,0
60,3,3,0,0,0,0,0,0,0,0,490,0,1,40,0,0,0,1,F,C,B,0
35,156,156,3,6,7,0,3700,0,6,10,490,0,0.91,60,0,1,0,1,F,C,D,0
55,57,0,57,0,2,0,6800,1,13,50,300,0,3.46,60,300,0,0,1,F,C,C,0
65,9,9,0,0,4,0,0,0,54,0,40,0,0.66,30,300,0,0,1,M,C,B,0
65,15,0,15,0,3,0,0,1,16,0,190,0,1.56,80,900,0,0,1,F,C,B,0
50,87,72,72,12,3,0,4700,0,2,0,190,0,0.89,50,900,0,50,0,F,A,C,0
40,84,0,84,0,4,0,3700,0,3,0,230,0,1.56,70,300,0,0,1,F,B,C,0
50,0,0,0,0,1,0,7900,0,17,10,1490,0,1.67,80,800,0,0,1,F,C,B,0
40,390,141,249,0,4,0,3800,0,29,0,790,2,1.59,50,900,0,0,0,M,B,C,0
50,36,0,36,0,4,0,5400,0,59,90,2990,0,0,40,0,91,0,1,M,C,B,0
55,9,0,9,0,1,0,0,0,1,0,90,0,1.18,60,500,0,0,0,F,C,B,0
55,339,339,0,42,4,1,6800,0,2,0,120,0,2.52,100,800,0,0,0,F,C,B,0
45,3,0,0,3,2,0,3700,0,4,0,60,0,0.21,80,900,0,0,1,F,B,B,0
45,3,3,3,0,4,0,3500,1,15,0,30,0,3,60,900,0,0,1,F,B,B,0
65,15,3,3,9,4,0,0,0,1,0,390,0,2.08,30,0,0,30,0,F,D,A,0
65,51,0,51,0,1,0,0,0,3,10,190,0,1.14,50,500,0,50,1,F,A,B,0
60,3,3,3,0,1,0,0,4,9,0,490,0,0.94,50,300,0,0,0,M,C,B,0
35,21,21,9,9,4,0,0,0,4,0,50,0,0.57,40,0,0,0,0,F,C,B,0
30,30,30,27,0,2,0,3900,0,3,0,990,0,0,80,0,0,0,1,M,B,C,0
40,42,30,3,6,5,0,4300,0,0,0,190,0,0.66,180,1000,0,0,0,M,C,C,0
55,69,9,57,9,2,0,2800,0,1,0,70,0,2.19,80,0,0,0,0,M,C,C,0
60,24,24,0,0,3,0,0,0,1,0,490,0,7.36,200,900,0,0,1,F,B,B,0
55,33,9,21,0,2,0,5800,0,0,0,100,0,0.92,60,500,0,0,1,M,C,B,0
50,66,0,66,0,7,0,0,0,0,0,1990,0,3.9,20,0,0,0,1,F,B,B,0
50,21,3,3,15,4,0,0,0,0,0,0,0,0,80,800,0,0,0,F,C,B,0
45,33,33,3,0,4,0,3400,0,4,0,80,0,0.75,60,800,0,0,0,F,C,C,0
35,126,24,126,0,2,0,4000,0,21,0,50,0,1.31,80,800,0,0,0,M,C,A,0
60,117,117,117,0,4,0,0,0,70,0,0,0,2.65,40,0,0,0,0,F,C,A,0
35,6,6,6,0,2,0,0,1,3,0,590,0,10,80,800,0,0,0,F,C,B,0
45,0,0,0,0,4,0,5800,0,22,40,590,0,1.55,70,900,0,0,0,F,B,C,0
65,3,3,3,0,3,0,0,0,2,0,70,0,0.13,220,900,0,0,1,M,C,C,0
55,9,9,9,0,1,0,0,0,1,0,0,0,0.54,70,700,0,0,0,M,C,B,0
40,0,0,0,0,1,0,0,0,1,0,790,0,1.1,60,0,0,0,1,M,B,B,0
30,309,0,309,0,4,0,0,0,35,50,590,1,0,40,700,0,0,0,F,C,D,0
40,48,48,18,30,6,0,4900,0,0,0,0,0,1.13,80,900,0,0,1,F,C,C,0
30,27,27,27,0,3,0,0,0,0,0,30,0,0.93,60,300,13,0,0,F,B,B,0
60,15,15,6,0,4,0,0,0,11,0,120,0,0.31,50,700,0,0,0,M,C,B,0
35,6,6,0,6,3,0,0,0,25,30,1990,0,2.02,80,800,0,0,0,F,B,B,0
30,0,0,0,0,2,0,0,0,20,20,300,0,0,10,200,0,0,0,M,A,D,0
50,18,18,18,0,2,0,0,0,0,0,0,0,2.55,60,300,0,0,0,F,C,A,0
50,45,45,45,0,7,0,0,0,66,10,390,0,1.05,100,900,0,0,1,M,C,B,0
45,18,18,18,0,3,0,6200,0,0,0,1190,0,0,60,0,0,0,1,F,C,B,0
50,138,63,72,63,5,3,3200,0,7,10,160,0,0,0,800,1660,0,0,M,C,C,0
50,42,18,30,9,5,0,5800,0,3,0,190,0,1.41,50,800,0,0,1,F,C,C,0
40,219,90,153,24,3,0,0,0,0,0,60,0,0.92,50,0,0,0,0,M,C,B,0
35,3,0,0,3,5,0,4100,0,2,0,1990,0,0,100,1000,0,0,0,F,C,B,0
45,153,0,153,0,3,0,0,0,0,0,390,0,0,10,0,0,0,0,M,C,B,0
40,3,0,0,3,1,0,3400,0,14,20,390,0,0.96,100,900,0,0,1,F,D,C,0
30,63,63,63,0,2,0,4700,0,0,0,2490,0,1.3,100,900,0,0,0,F,C,B,0
35,6,6,6,0,2,0,5000,0,7,0,150,0,0,40,600,92,0,0,M,B,C,0
