annual_inc,bc_util,dti,num_accts_ever_120_pd,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bc_limit,avg_cur_bal,pct_tl_nvr_dlq,total_acc,int_rate,home_ownership,term,TARGET
103000,89.9,31.22,0,0,0,380712,32000,19684,94.9,40,17.86,MORTGAGE, 36 months,1
96500,75.5,23.59,0,0,0,295505,5500,17534,95.2,21,16.49,MORTGAGE, 36 months,0
95000,44.5,12.35,1,0,0,362250,60900,18278,93.9,33,17.14,MORTGAGE, 60 months,0
51000,58.2,36.52,0,0,0,83710,18700,6898,100,15,19.99,RENT, 60 months,1
51216,91.7,25.98,0,0,0,176417,5000,9344,96.2,26,25.57,MORTGAGE, 60 months,1
67000,98.1,18.54,0,0,0,29899,16900,3345,100,14,14.99,RENT, 36 months,0
42000,33.7,25.34,0,1,2,46793,17000,2359,76.2,21,14.31,RENT, 36 months,0
44000,27,10.45,0,0,0,20500,13500,2130,100,18,14.31,OWN, 36 months,0
146000,59.7,19.19,5,0,0,343511,31900,15072,87.2,47,12.39,MORTGAGE, 60 months,0
78000,26.1,17.83,0,0,0,182847,46100,8511,100,24,6.99,MORTGAGE, 36 months,0
135000,17.9,12.43,0,1,0,110334,28100,2403,100,51,15.99,MORTGAGE, 60 months,1
75000,48.8,16.66,2,0,0,401914,36800,32054,89.5,19,12.99,MORTGAGE, 60 months,0
54600,102.7,24.79,0,0,0,222713,7800,15762,100,20,13.66,MORTGAGE, 36 months,0
70000,45.2,5.52,2,0,2,286259,3200,53076,64.7,34,11.44,MORTGAGE, 36 months,0
36524,28.7,29.12,0,0,0,212539,48900,11449,100,42,9.49,MORTGAGE, 36 months,0
48000,49.1,30.26,0,0,0,111506,13100,3736,100,40,15.99,RENT, 36 months,0
75000,8.6,8.4,0,0,0,45116,25500,1601,100,13,8.19,MORTGAGE, 36 months,0
20500,17.3,23.36,0,0,0,100972,6800,8627,100,19,12.39,MORTGAGE, 36 months,0
30000,89.6,4,0,0,0,75292,4300,5741,100,16,19.99,RENT, 36 months,0
90000,32.6,15.85,2,0,0,336097,4000,46126,94.1,35,8.67,MORTGAGE, 60 months,1
105000,33.7,9.44,0,0,0,72048,30400,2160,100,17,6.03,RENT, 36 months,0
107000,42,19.36,0,0,0,150905,49100,7776,100,16,6.49,RENT, 36 months,0
105000,64.9,23.36,2,0,0,129704,27800,6371,92.5,44,9.49,RENT, 36 months,1
67000,62.6,27.39,4,1,0,71656,41900,4126,88.5,27,14.31,RENT, 36 months,0
120000,90.5,17.43,0,0,0,576818,2100,50178,100,34,16.49,MORTGAGE, 36 months,0
80000,79.3,5.91,2,0,0,21700,21700,5737,84.6,13,11.99,MORTGAGE, 36 months,0
104000,53.1,16.48,0,0,0,387368,30200,12618,93.5,48,12.39,MORTGAGE, 36 months,0
47000,100.3,19.87,0,0,0,100991,6200,4525,69,29,19.99,MORTGAGE, 60 months,0
70000,17.8,19.49,0,0,0,236436,5500,21345,100,14,22.99,MORTGAGE, 60 months,1
50000,46.5,18.39,0,0,0,64349,20900,3270,100,14,14.99,RENT, 36 months,0
81000,0.6,29.5,0,0,0,169424,26700,8904,100,54,17.14,RENT, 60 months,1
110000,102.6,19.82,0,0,1,369681,6900,29078,88.2,35,24.5,OWN, 60 months,0
70000,95.5,16.92,0,0,0,419532,23300,38114,85.7,22,25.99,MORTGAGE, 60 months,0
42640,54.2,13.43,0,0,0,25313,1700,2955,100,11,14.31,RENT, 36 months,0
37000,25.4,18,0,0,0,38052,6300,7809,100,6,17.14,RENT, 36 months,1
32000,66.9,12.15,0,0,0,41455,12400,3508,94.4,18,14.31,RENT, 36 months,0
36500,37.7,18.04,4,0,0,141228,2600,20774,81.5,27,12.99,MORTGAGE, 36 months,0
110000,82.8,8.61,0,1,1,41686,6800,3091,100,26,19.24,RENT, 60 months,0
45000,66.5,30.32,1,0,0,137450,11000,11244,81,21,13.66,MORTGAGE, 36 months,0
30000,21.4,32.32,0,0,0,56869,8000,6650,94.4,19,13.66,MORTGAGE, 36 months,0
85000,46.3,17.27,0,0,0,505596,45700,28967,89.2,38,6.99,RENT, 36 months,0
55000,4.5,19.83,0,0,0,220300,23000,31365,100,10,10.49,MORTGAGE, 36 months,0
54080,40.9,15.6,0,0,0,43789,5900,3504,92.3,27,12.39,RENT, 36 months,0
72000,61,14.72,0,0,0,54607,20700,2299,100,35,15.99,RENT, 36 months,0
67820,44.4,20,0,0,0,395691,31900,32197,100,42,6.49,MORTGAGE, 36 months,0
72000,64.6,15.41,0,1,0,229056,10100,31061,100,23,8.19,MORTGAGE, 36 months,0
26200,14.9,35.87,0,0,0,73834,22500,2462,89.5,19,12.99,MORTGAGE, 36 months,0
56000,7.1,12.7,0,0,0,265229,95900,10150,94.6,37,8.67,MORTGAGE, 60 months,0
54000,95.3,9.55,0,1,0,177787,15100,21413,100,20,11.99,MORTGAGE, 36 months,1
45000,89.3,11.44,0,0,0,87102,8800,2761,100,68,17.14,RENT, 36 months,0
88000,92.4,15.52,2,0,0,211659,2000,29121,94.5,55,11.99,MORTGAGE, 36 months,0
1.00E+05,60.2,15.59,1,0,0,244337,22100,13507,92,26,9.49,MORTGAGE, 36 months,0
193000,64.1,14.1,0,1,0,405541,22000,18852,94.1,52,14.99,MORTGAGE, 60 months,0
55809,57.4,11.2,0,0,0,256700,21700,47661,80,11,17.86,MORTGAGE, 60 months,0
40000,82.7,12.03,0,0,0,19600,15300,2108,90,10,14.31,OWN, 36 months,0
80000,18.1,29.74,0,1,0,354347,43500,15305,90.6,32,7.49,MORTGAGE, 36 months,0
45000,93.1,12.27,0,0,0,162866,2400,17295,100,32,16.49,RENT, 60 months,0
52000,0.4,10.78,0,0,0,68178,14800,2644,100,20,14.31,RENT, 60 months,1
15396,58.7,15.04,0,0,0,19700,12500,667,91.7,24,18.54,RENT, 36 months,1
125000,78.3,4.56,1,0,0,599300,23000,95741,81.8,11,12.39,MORTGAGE, 36 months,0
50000,38.6,26.43,0,0,0,39600,8100,2630,100,19,12.39,RENT, 36 months,1
55000,25.7,22.06,0,0,0,223722,57200,11155,100,32,6.03,MORTGAGE, 36 months,0
55000,82,13.57,0,0,0,112515,15200,9493,100,15,11.44,MORTGAGE, 36 months,0
22574,35,34.72,1,1,0,55224,17000,4954,94.4,25,15.59,OWN, 36 months,1
52000,95.8,11.88,0,0,2,137614,7700,18046,100,17,12.39,MORTGAGE, 36 months,0
41000,38.5,5.83,0,0,0,24100,10500,1109,100,7,21.99,RENT, 60 months,0
91000,86.5,20.02,0,0,0,175785,17000,14024,100,22,8.19,MORTGAGE, 36 months,0
35000,97.5,28.7,0,0,0,34300,7200,2136,100,38,17.14,RENT, 36 months,1
51615,95.3,37.71,1,0,0,105713,15000,10820,97.3,38,13.66,RENT, 36 months,1
50000,79,15.67,2,0,0,90799,8500,5227,93.3,30,12.99,OWN, 36 months,0
57506,66.4,34.41,0,0,0,134698,15000,7387,97.9,48,15.59,MORTGAGE, 60 months,0
37000,44.8,26.18,0,0,0,138814,22200,5260,96.6,29,15.99,MORTGAGE, 36 months,1
110000,20.1,9.43,7,1,0,154372,18600,15095,86.8,56,11.99,RENT, 36 months,0
57000,31.9,29.24,0,0,0,321500,64600,10296,100,57,8.67,MORTGAGE, 36 months,0
60000,29.7,14.38,0,1,0,196400,4100,19281,100,32,13.66,RENT, 36 months,0
60534,65.3,15.64,0,0,0,237584,18300,26789,100,16,24.5,MORTGAGE, 60 months,0
55000,79.1,23.89,0,0,0,60812,2600,7650,90.3,31,9.49,RENT, 36 months,0
75000,72.7,18.14,0,1,0,56452,10800,4358,100,32,7.49,MORTGAGE, 36 months,0
110000,29,8.03,2,0,0,237827,22300,26125,89.5,23,14.31,MORTGAGE, 36 months,0
57000,62.4,15.6,0,0,0,138991,26500,6453,94.4,36,16.49,MORTGAGE, 60 months,0
66600,92.6,36.31,0,1,0,232325,18500,20737,100,26,17.86,MORTGAGE, 60 months,1
80370,32.2,26.18,0,0,0,122118,35100,3785,98.2,64,6.99,OWN, 36 months,0
33000,66.8,15.27,0,1,0,23000,7600,2097,100,14,15.99,RENT, 36 months,0
105000,54.7,8.03,6,0,2,369089,12200,40772,75,36,12.39,MORTGAGE, 36 months,1
70000,20.9,20.12,0,0,0,203562,7800,23532,92.9,14,11.99,OWN, 36 months,0
35000,95.8,29.94,0,0,0,44100,19100,3248,95,20,15.59,RENT, 60 months,0
43250,42.5,8.99,2,0,0,13500,8800,556,92,25,7.49,RENT, 36 months,0
90000,62.4,7.33,0,0,0,191883,2300,30310,84.2,19,8.19,MORTGAGE, 36 months,0
55000,98.3,5.98,0,0,0,10300,4000,1022,100,10,11.99,RENT, 36 months,1
26436,49,20.84,0,0,0,141656,25700,13536,79,33,14.99,MORTGAGE, 36 months,0
56000,64.4,7.82,0,0,0,181148,7700,12546,100,20,14.99,RENT, 60 months,0
135000,6.6,9.45,1,1,0,400531,14700,9377,98.4,63,20.99,OWN, 36 months,1
30000,60.4,10.36,0,0,0,20400,18400,1587,100,13,17.86,RENT, 36 months,0
33500,74.7,19.92,0,0,0,29825,23200,4322,100,6,11.44,RENT, 36 months,0
70000,88.7,11.24,0,0,0,29500,17300,2934,100,10,13.66,RENT, 36 months,1
53000,95.9,19.47,0,0,0,138968,5800,14307,76.3,41,10.49,RENT, 36 months,0
75000,71.9,19.12,0,0,0,79433,32900,5852,100,25,10.49,RENT, 60 months,0
35000,92.8,5.11,0,0,0,8800,5500,883,100,8,23.99,MORTGAGE, 60 months,0
105000,23.8,8.53,0,0,0,45986,18500,3641,88.9,18,13.66,MORTGAGE, 60 months,0
104000,21.9,24.76,0,0,0,345965,44200,20804,96.6,31,7.49,MORTGAGE, 36 months,0
40000,101.1,14.22,0,1,0,195191,0,37642,100,28,15.59,MORTGAGE, 36 months,0
52689.96,95.4,20.02,0,0,0,51700,4000,5425,100,9,18.54,RENT, 36 months,0
27000,82.2,23.38,0,1,0,20300,9700,1795,100,13,17.14,OWN, 36 months,1
70000,99.5,22.61,0,0,0,68627,30800,6110,100,17,16.49,OWN, 36 months,0
75000,73.2,11.52,0,0,0,43100,22600,2981,100,21,7.49,MORTGAGE, 36 months,0
36000,65.1,2.8,0,0,0,7300,7300,1583,100,5,16.49,RENT, 36 months,1
65000,9.5,15.53,1,1,0,70268,8300,6534,84.2,24,16.49,RENT, 36 months,0
66000,40,22.64,0,0,0,232853,73600,6322,100,39,11.44,MORTGAGE, 60 months,0
128000,43.1,22.53,0,0,0,364593,125200,16332,100,35,14.31,MORTGAGE, 60 months,0
80000,96.6,15.89,0,0,0,55570,6500,6292,100,18,17.14,OWN, 36 months,0
56000,90.1,28.44,0,0,0,146899,20500,8777,100,19,14.31,MORTGAGE, 60 months,0
40000,43.4,33.84,7,0,0,184407,4800,13027,73.7,38,11.44,MORTGAGE, 36 months,0
105000,81.2,23.48,0,0,0,368282,14700,33456,73.3,30,12.99,MORTGAGE, 36 months,0
82000,52.7,17.82,0,0,0,63420,13700,5651,86.7,15,6.99,MORTGAGE, 36 months,0
40000,31.8,29.09,0,0,0,78211,25500,8462,94.1,18,9.49,OWN, 36 months,1
97300,98.3,35.04,0,0,0,659262,28900,61716,96.6,29,15.99,MORTGAGE, 60 months,1
52800,100,29.66,0,0,0,246058,6800,20293,95.8,24,20.99,MORTGAGE, 60 months,0
50000,32.7,36.37,3,0,0,113099,19400,5515,90.6,33,13.66,MORTGAGE, 36 months,1
50000,10,24.87,2,0,0,110768,12600,5904,90.5,42,17.86,MORTGAGE, 36 months,1
51000,51.8,24.14,0,0,0,338913,20600,21663,100,29,14.99,MORTGAGE, 36 months,0
31000,79,36.55,0,1,0,109803,6300,11775,100,28,16.49,MORTGAGE, 36 months,1
65000,49.5,12.65,0,0,0,252100,54500,9953,100,34,25.57,MORTGAGE, 60 months,0
54000,52.5,22.58,0,0,0,54710,10200,2872,94.1,17,15.99,RENT, 36 months,0
3.00E+05,0,7.78,0,0,0,1710661,12000,212825,85.7,14,14.99,MORTGAGE, 60 months,0
43000,37,22.55,0,0,0,57862,21500,6680,100,17,10.49,OWN, 36 months,0
120000,90.1,19.98,0,0,0,65500,29900,4669,100,52,11.99,MORTGAGE, 36 months,1
28000,6.1,30.52,0,0,0,56197,7500,6273,76.5,17,12.99,MORTGAGE, 36 months,1
36000,8.7,32.58,1,0,0,158772,55000,8984,92.9,28,15.59,MORTGAGE, 36 months,1
56000,71.1,17.64,0,0,0,75581,0,8196,95.5,22,18.54,RENT, 36 months,0
28000,101,33.22,0,0,0,69068,5500,3415,97.9,49,17.86,RENT, 36 months,1
42000,18.8,18.86,0,0,0,59389,23000,4501,100,21,8.67,MORTGAGE, 36 months,1
56000,82,24.07,0,0,0,122866,10900,9029,94.4,18,15.99,MORTGAGE, 36 months,0
63000,36.5,8.44,0,0,0,25066,9200,858,100,16,14.31,OWN, 60 months,0
61000,83.8,20.87,0,0,0,56395,11200,9570,100,15,11.44,RENT, 36 months,0
27852,65.2,15.44,7,0,0,134861,19800,14928,77.4,32,10.49,MORTGAGE, 60 months,0
140000,18.7,14.48,0,0,0,146509,50100,5783,100,21,12.99,MORTGAGE, 36 months,0
55000,94.9,25.81,0,0,0,141729,16400,7180,93.7,32,21.99,MORTGAGE, 60 months,0
145000,13.3,13.73,7,2,0,178601,25000,7760,93.2,66,19.99,OWN, 36 months,0
72000,19,29.67,0,1,0,435965,12100,25774,70,50,14.99,OWN, 36 months,0
86000,64.2,24.7,3,0,0,357140,21500,19069,91.2,34,12.39,MORTGAGE, 36 months,0
210400,60.2,19,1,0,0,134695,12200,7042,92.3,26,19.24,OWN, 60 months,1
182000,42.4,13.77,0,1,0,115229,35300,4136,96.9,33,13.66,RENT, 36 months,0
120000,41,10.01,0,1,0,394200,7300,53174,95.7,28,12.39,MORTGAGE, 36 months,0
90000,111.6,19.41,0,0,0,225990,19000,23830,85.7,21,14.99,MORTGAGE, 36 months,0
75600,70.5,34.86,0,0,0,154827,13500,10951,100,33,18.54,RENT, 60 months,0
50000,16.2,7.8,1,0,0,59892,23300,4391,88.2,17,16.49,RENT, 36 months,0
90000,95.1,25.67,0,0,0,103856,35300,4688,100,31,14.31,OWN, 36 months,0
46000,34.6,19.96,8,3,0,73633,16000,4557,76.5,40,14.31,RENT, 60 months,1
2.00E+05,63.5,18.48,0,0,0,1157799,71000,46361,91.2,36,6.49,MORTGAGE, 36 months,0
90000,57.4,12.56,0,0,0,260329,47200,13691,100,25,24.5,MORTGAGE, 60 months,0
24310,91.5,10.62,0,0,0,7800,5000,1093,100,18,8.67,RENT, 36 months,0
20000,71.7,24.37,0,0,0,28794,16800,801,96.2,26,12.99,RENT, 36 months,0
43000,99,16.19,0,1,0,35509,5200,2674,100,18,12.39,RENT, 36 months,0
71791,95.7,28.4,0,0,0,348755,25800,23107,100,31,10.49,RENT, 36 months,1
325000,45.9,6.49,0,0,0,367492,57800,19704,96.2,26,9.49,MORTGAGE, 36 months,1
120000,53.7,6.91,0,2,2,40269,6200,2971,96.2,34,10.49,RENT, 36 months,0
180000,84.7,18.83,0,0,0,473440,34500,27817,94.4,37,8.19,MORTGAGE, 36 months,0
33945,83.4,18.02,4,0,0,25400,8200,1812,89.2,38,15.59,RENT, 36 months,0
65000,81.8,10.84,2,0,0,29312,7500,2766,92.9,16,11.44,RENT, 36 months,0
89000,90.3,8.95,0,0,0,207469,4400,21953,100,18,15.59,MORTGAGE, 60 months,1
65000,74.3,15.36,7,0,0,113400,3000,7667,73.5,34,13.66,MORTGAGE, 36 months,0
53000,83.8,35.28,0,0,0,118226,12000,5590,93.5,33,12.99,OWN, 36 months,0
8796,97.8,34.11,0,0,0,6348,1700,1128,100,4,18.54,RENT, 36 months,0
65000,83.4,9.47,4,0,0,17275,3200,1304,76.5,17,14.31,RENT, 36 months,0
71000,38.1,14.68,1,0,0,54643,17000,3456,88.2,17,19.99,MORTGAGE, 60 months,0
18000,33.4,12.2,1,0,0,14400,14000,788,81.8,11,10.49,OWN, 36 months,0
40040,57.5,10.13,0,0,1,21778,2600,1864,100,20,9.49,RENT, 36 months,0
54000,31.4,15.24,4,0,0,294303,4500,34689,88.9,36,12.39,MORTGAGE, 36 months,0
216000,56.7,14.88,0,0,0,444046,37500,17450,100,40,14.99,MORTGAGE, 60 months,1
120000,95.5,26.39,0,0,0,352037,24800,17993,100,27,17.14,MORTGAGE, 60 months,1
85000,8.9,7.86,1,0,0,77792,52300,1334,93.3,30,9.49,MORTGAGE, 36 months,0
150000,77.8,21.42,0,0,0,303206,6300,45229,92.9,28,11.99,RENT, 36 months,1
52585,74.2,21.13,0,0,0,44920,7600,3733,92.5,53,15.59,OWN, 36 months,0
157000,44.6,11.98,1,0,7,66372,9500,3802,100,14,14.99,MORTGAGE, 60 months,0
75000,81.7,30.14,0,0,0,199959,5700,9986,95,40,8.67,MORTGAGE, 36 months,0
40000,51.6,29.7,0,0,0,108514,20500,4239,100,30,8.67,RENT, 36 months,0
85000,98.2,15.09,0,0,0,439470,24800,33745,100,29,12.39,MORTGAGE, 36 months,0
74000,86.1,13.83,0,1,0,46028,5100,2216,100,48,8.19,MORTGAGE, 36 months,0
42000,61.3,19.26,0,1,0,260632,12300,28744,80,15,12.99,MORTGAGE, 36 months,0
70000,70.5,20.19,0,0,0,58025,22900,3771,100,23,13.66,RENT, 36 months,0
54233,55.9,27.42,0,0,0,60925,25000,2996,100,23,19.24,MORTGAGE, 60 months,0
96000,94.6,5.76,0,0,0,468730,23300,89367,92.3,14,10.49,MORTGAGE, 36 months,0
48000,40.7,20.8,0,0,0,181481,11500,13371,100,15,22.99,MORTGAGE, 60 months,1
80000,60,26.49,0,1,0,283261,11500,22479,73,51,12.39,RENT, 36 months,1
65000,13.6,9.2,3,0,0,25900,25900,439,87.5,24,9.49,RENT, 36 months,0
30000,90.7,14.12,0,0,0,12609,2500,1499,87.5,8,19.24,RENT, 36 months,1
42000,19.7,13.01,0,0,0,161110,9100,14667,100,18,9.49,MORTGAGE, 36 months,0
45000,39.7,18.8,0,0,0,47811,4300,5684,94.7,19,12.39,RENT, 36 months,0
52000,46.2,21.16,1,0,0,346457,36500,27701,100,24,15.59,MORTGAGE, 36 months,0
48000,87.9,11.03,0,0,0,18800,7400,964,91.7,24,11.99,RENT, 36 months,0
40000,90.5,18.48,1,0,0,171070,8500,11264,80.6,31,12.99,RENT, 36 months,0
56000,82.6,20.36,0,0,0,50410,23700,4306,100,17,12.39,RENT, 36 months,0
75000,99.1,21.01,0,0,0,312612,19300,41361,88.9,18,13.66,MORTGAGE, 60 months,0
80000,55.1,9.51,0,0,0,48004,13100,2812,94.1,17,12.99,MORTGAGE, 60 months,0
35000,64.9,20.34,0,0,0,38778,13000,1304,95,20,13.66,RENT, 36 months,1
60520,25.2,21.42,0,0,1,62098,23100,2483,100,16,16.49,RENT, 36 months,0
31000,39.5,0,0,0,0,90000,0,75978,100,9,11.44,MORTGAGE, 36 months,0
129000,74.2,27.23,0,0,0,810869,103000,49732,100,44,6.03,MORTGAGE, 36 months,0
75000,2.1,22.36,0,0,0,402101,47500,20431,100,26,11.44,MORTGAGE, 36 months,0
68000,76.9,19.83,0,0,0,225200,24800,21423,100,13,17.86,MORTGAGE, 60 months,1
45000,65.9,16.27,0,0,0,73588,4000,4539,100,29,11.99,RENT, 36 months,0
35000,52.8,3.77,0,0,0,15800,0,2166,100,11,12.39,OWN, 36 months,0
60000,93.5,30.42,0,0,0,162730,18800,11788,100,44,19.24,MORTGAGE, 60 months,0
30000,91.2,10.72,0,1,0,13675,1800,1630,100,11,17.14,MORTGAGE, 36 months,1
43000,45,30.03,0,0,0,82873,23000,5559,73,26,20.99,RENT, 60 months,0
50000,68.6,22.32,0,0,0,54709,16000,2074,100,23,9.49,OWN, 36 months,0
47463,89.9,11.05,0,0,0,19300,0,4056,94.4,18,13.66,RENT, 60 months,1
43000,96.5,8.26,0,0,0,10100,3700,2164,100,14,9.49,RENT, 36 months,1
35000,3.7,23.2,2,0,0,29263,3500,1312,68.4,19,10.49,RENT, 36 months,0
30100,96.1,22.16,4,0,1,114975,4000,11324,84.4,36,17.86,RENT, 36 months,0
110000,84.5,20.38,0,0,0,390888,53200,24255,100,23,15.99,MORTGAGE, 60 months,0
78000,88.4,26.14,0,0,0,151457,32100,3973,98,50,12.99,MORTGAGE, 36 months,0
42000,96.7,15.09,0,0,0,20050,9000,2548,100,12,17.14,RENT, 36 months,0
125000,84.4,28.08,0,0,0,175505,90000,10812,100,33,9.49,MORTGAGE, 60 months,0
50000,46.8,24.97,1,0,0,272400,19600,14347,100,23,6.99,MORTGAGE, 36 months,0
165000,64.3,17.91,0,0,0,186743,54300,11816,100,36,9.49,MORTGAGE, 36 months,0
50000,78.6,17.11,0,0,0,33003,23700,2227,100,17,17.86,RENT, 36 months,0
62000,61.1,23.62,0,0,0,71254,9100,2521,97.1,69,6.03,MORTGAGE, 36 months,0
34000,86.3,27.11,0,0,0,49280,3900,8241,100,14,14.31,OWN, 36 months,0
30000,7.3,24.96,0,0,0,37825,25500,1786,100,17,11.99,MORTGAGE, 36 months,0
60000,51,15.24,1,0,0,34945,10500,1011,89,35,13.66,RENT, 36 months,0
71000,68.3,10.07,0,0,0,35616,12500,4231,93.3,15,10.49,RENT, 36 months,0
1.00E+05,87.7,15.54,0,0,0,238372,14500,25449,100,30,13.66,MORTGAGE, 36 months,0
62500,87.6,19.95,2,0,0,29705,5500,1618,96.8,32,19.99,RENT, 36 months,0
54000,5.4,24.27,0,0,0,75100,36900,3480,100,30,9.49,RENT, 36 months,0
68000,91.1,22.01,1,1,0,90857,13900,7900,92.3,35,11.44,MORTGAGE, 36 months,0
70000,69.8,26.57,0,0,0,102942,25100,4972,97.3,37,13.66,MORTGAGE, 60 months,0
80130,66,18.08,0,0,0,243592,13000,21972,100,31,11.44,MORTGAGE, 60 months,0
54000,88.2,30.58,0,0,0,187629,11000,18650,100,27,8.19,MORTGAGE, 36 months,1
60000,99.7,28.1,0,0,0,108639,32900,9454,100,36,13.66,MORTGAGE, 36 months,0
106500,84,12.25,0,0,0,233548,49700,19716,100,36,12.39,MORTGAGE, 60 months,0
83000,70.9,13.84,0,0,0,359288,13700,32990,100,26,7.49,MORTGAGE, 36 months,0
84000,83.2,39.64,0,0,0,142141,29600,5410,96.6,29,19.99,MORTGAGE, 60 months,1
66000,1.9,30.51,1,0,0,184684,33500,5695,97.4,38,14.31,MORTGAGE, 60 months,1
51900,51.2,31.42,0,0,1,127680,24700,4636,100,39,14.99,RENT, 60 months,1
52000,88.3,19.2,1,0,0,196697,11500,23320,70,20,8.19,MORTGAGE, 36 months,0
48000,64.6,31.58,0,1,0,47297,4000,3875,100,13,22.99,MORTGAGE, 36 months,1
95000,48,26.25,1,0,1,325120,38000,13616,95,40,14.99,RENT, 36 months,0
30000,58.3,15.8,1,1,0,43000,5200,5491,95,22,15.59,RENT, 36 months,0
150000,36.2,12.26,0,0,0,95304,54900,4956,97.4,38,7.49,RENT, 36 months,0
60000,9.7,23.64,1,0,0,153258,92800,5921,93.9,49,8.67,OWN, 60 months,1
101000,66,11.98,2,0,0,103257,25500,9543,92.3,27,6.99,RENT, 36 months,0
26880,93.3,28.44,0,0,0,46721,4000,3152,100,21,13.66,RENT, 36 months,1
77000,87.2,23.02,1,0,0,240137,19300,16444,95.8,24,12.39,MORTGAGE, 36 months,0
45000,95.7,15.89,0,0,0,126195,5500,7004,100,28,8.67,MORTGAGE, 36 months,0
104000,97.5,32.91,0,0,0,609315,42200,49848,100,21,11.99,MORTGAGE, 36 months,0
112000,28.2,16.79,0,0,0,584299,71000,22421,100,31,10.49,MORTGAGE, 36 months,0
150000,50.9,10.98,2,0,0,695287,36100,53726,93.5,46,6.49,MORTGAGE, 36 months,0
83000,77.8,26.75,0,0,0,92705,19800,4674,100,31,15.59,MORTGAGE, 36 months,1
48000,91.6,25.5,0,0,0,284475,12800,19512,100,45,16.49,MORTGAGE, 60 months,0
124500,67.9,15.61,0,0,0,265945,8000,23048,94.1,17,11.44,MORTGAGE, 60 months,0
60000,59.2,12.58,0,0,0,149235,23000,12585,100,14,6.99,MORTGAGE, 36 months,0
75500,64.9,12.73,3,0,0,257893,8200,29748,81.8,22,10.49,MORTGAGE, 60 months,0
1.00E+05,39.9,28.48,0,0,0,202279,0,10512,100,34,12.99,MORTGAGE, 60 months,1
55000,95.7,26.08,0,1,0,53944,17600,1663,95.8,24,10.49,RENT, 36 months,1
35000,59.8,29.63,0,0,0,51643,7400,7206,90.5,21,11.99,RENT, 36 months,0
93643,32.9,20.43,0,0,0,208103,20800,7197,100,42,9.49,MORTGAGE, 60 months,0
95000,16.4,24.36,1,0,0,84002,1500,6423,92.5,41,10.49,RENT, 60 months,1
56589,16.4,17.16,1,1,0,34000,5700,1909,70.6,17,17.14,MORTGAGE, 36 months,1
52000,63.8,13.71,0,1,0,26300,14300,1448,97.1,36,8.19,RENT, 36 months,1
46000,55.8,4.57,0,0,0,16100,3800,1038,100,12,13.66,RENT, 36 months,0
60000,64.2,21.02,1,0,0,69194,12100,4611,88.9,18,15.59,RENT, 36 months,0
74000,89.7,30.25,0,1,0,46144,3800,3339,100,34,22.99,MORTGAGE, 60 months,1
45000,88.8,14.68,2,0,0,18350,2500,2942,71.4,7,12.39,MORTGAGE, 36 months,0
104916,76.8,12.31,0,0,0,674984,15800,82871,92.9,20,12.39,OWN, 36 months,0
62000,11.6,22.14,1,0,0,163816,9200,13968,100,30,12.39,MORTGAGE, 36 months,0
27000,92.2,13.2,1,0,0,63255,1500,5128,95.5,22,12.99,RENT, 36 months,0
52000,89.3,21.65,0,1,0,47837,6600,4353,81.8,11,8.19,RENT, 36 months,0
36000,67.7,29.57,0,1,1,45445,9200,3485,100,13,13.66,MORTGAGE, 36 months,0
58000,75.9,12.44,1,0,0,35255,9800,4645,94.4,18,8.19,RENT, 36 months,0
60000,32.5,21.42,1,0,0,92909,26500,3730,94.1,35,9.49,RENT, 36 months,0
92000,25.3,16.7,0,0,0,493895,19500,36320,100,33,6.03,MORTGAGE, 36 months,0
78000,31.9,8.91,0,1,0,30040,8700,983,100,21,11.44,OWN, 36 months,1
45000,86.9,34.27,0,1,0,61899,8200,2385,95,21,11.99,RENT, 36 months,1
1.00E+05,94.8,10.64,0,0,0,37712,8000,3455,100,18,11.44,RENT, 36 months,0
64000,41,20.55,5,0,0,506497,2800,38782,66.7,30,15.59,MORTGAGE, 36 months,0
150000,30.5,16.22,0,0,0,734983,34000,34729,97.1,36,11.99,MORTGAGE, 60 months,0
150000,72.7,17.84,0,0,0,521464,59700,16105,100,80,12.39,MORTGAGE, 60 months,0
60000,86.1,22.04,0,0,0,189529,15800,11581,97.4,39,11.44,MORTGAGE, 60 months,0
80000,70.9,11.9,1,0,0,87770,3700,5249,100,29,19.99,RENT, 60 months,1
39347.2,94.9,21.14,0,1,0,33050,9100,5324,100,10,12.99,RENT, 36 months,0
42000,12.1,6.8,1,0,0,30082,11800,1739,87.5,8,7.49,RENT, 36 months,0
61000,86.7,17.63,0,0,0,52978,14800,2837,100,19,14.31,RENT, 36 months,0
24000,98.1,34.7,2,0,0,28300,16000,2536,84.6,26,11.44,MORTGAGE, 36 months,0
60000,73.3,20.52,0,0,0,188027,24400,14544,100,25,20.99,MORTGAGE, 60 months,0
94000,56.2,9.84,0,0,0,432625,20600,82645,100,25,6.99,MORTGAGE, 36 months,0
50000,78.1,31.81,0,1,0,48722,5900,4286,100,19,12.39,OWN, 36 months,0
25000,57.7,29.86,2,0,0,25800,15000,1205,77.8,27,19.24,RENT, 36 months,0
60000,101.5,7.4,0,0,0,13800,12300,4163,100,6,12.99,RENT, 36 months,0
112000,89.1,9.23,0,0,0,358501,13100,32292,93.7,16,18.54,MORTGAGE, 60 months,1
